46 Rue Panserot (Lardy)
50 Rue de Courcelles (Méry-sur-Marne)
57-69 Rue de la Belle Etoile (Gonesse)
6 Avenue des Marronniers / Grande Rue (Coulommes)
76 Route de Saint-Leu (Épinay-sur-Seine)
8 Grande Rue (Gastins)
8 Mai (Moret-Loing-et-Orvanne)
8 Mai 1945 (Savigny-le-Temple)
8 Mai 1945 (Bures-sur-Yvette)
8 Mai 1945 (Massy)
8 Mai 1945 (Montmagny)
8 Mai 1945 (Garges-lès-Gonesse)
8 Mai 1945 (La Ferté-sous-Jouarre)
8 Mai 1945 (Fresnes)
8 Mai 1945 (Choisy-le-Roi)
8 Mai 1945 (Villemomble)
8 Mai 1945 (Pantin)
8 Mai 1945 (Gennevilliers)
8 Mai 1945 (Chennevières-sur-Marne) (Ormesson-sur-Marne)
8 Mai 1945 (Tremblay-en-France)
8 Mai 1945 (Maisons-Alfort)
8 Mai 1945 / Paul Maintenant (Corbeil-Essonnes)
80 Arpents (Brétigny-sur-Orge)
84 - 89 Salvador Allende (Bezons)
85 Route de Saint-Aulde (Méry-sur-Marne)
88, Rue Lepic / Moulin de la Galette (Paris)
9ème Avenue (Bessancourt)
A5-1 (Moissy-Cramayel)
A5-2 (Réau)
A5-3 (Réau)
Abbaye (Gif-sur-Yvette)
Abbaye (Bièvres)
Abbaye / Rue de Villecresnes (Yerres)
Abbaye Cimetière (Vauhallan)
Abbaye de Royaumont (Asnières-sur-Oise)
Abbé Boursier (Saint-Michel-sur-Orge) (Sainte-Geneviève-des-Bois)
Abbé Derry (Issy-les-Moulineaux)
Abbé Glatz (Bois-Colombes)
Abbé Glatz (Gennevilliers) (Asnières-sur-Seine)
Abbé Grandjean (Fontenay-aux-Roses)
Abbé Grégoire / Louis Jarrige (Villeneuve-le-Roi)
Abbé Groult (Paris)
Abbé Lemire (Asnières-sur-Seine)
Abbé Lemire / Quartier des Fleurs (Asnières-sur-Seine)
Abbé Masure (Verneuil-sur-Seine)
Abbé Niort (Le Blanc-Mesnil)
Abbesses (Paris)
Abeille (Paris)
Abel Fauveau / les 3 Communes (Deuil-la-Barre)
Abel Gance / Voie Lactée / le Jour Se Lève (Boulogne-Billancourt)
Abel Guyet (Plaisir)
Abel Nicolle le Vallon (Jouy-en-Josas)
Ablon (Ablon-sur-Seine)
Aboukir (Sartrouville)
Abreuvoir (Samoreau)
Abreuvoir (Combs-la-Ville)
Abreuvoir (Marly-le-Roi)
Abreuvoir (Aigremont)
Abreuvoir / Paron (Verrières-le-Buisson)
Abri (Fouju)
Abri / Centre (Maffliers)
Abri Bus (Le Tertre-Saint-Denis)
Abri des Vignes (Berville)
Abribus (Puiselet-le-Marais)
Abribus (Guiry-en-Vexin)
Acacia (Montreuil)
Acacias (Meudon)
Acacias (Goussainville)
Acacias (Étréchy)
Acacias (Mennecy)
Acacias (Vaux-le-Pénil)
Acacias (Orsay)
Acacias (Le Chesnay-Rocquencourt)
Acacias (Beynes)
Acacias (Le Vésinet)
Acacias (Aubergenville)
Acacias (Villeneuve-la-Garenne)
Acacias / Collège de Vulaines (Vulaines-sur-Seine)
Académie du Climat (Paris)
Achaland (Bonneuil-sur-Marne)
Achères Grand Cormier (Saint-Germain-en-Laye)
Achères Ville (Achères)
Achtarak (Alfortville)
Acti Park (Valenton)
Actipôle (Le Bourget)
Adam de la Halle (Meaux)
Adamville (Saint-Maur-des-Fossés)
Adelaïau (Forges-les-Bains)
Adolphe Pajeaud (Antony)
Adolphe Pétrement (Aulnay-sous-Bois)
Adour (Buchelay)
Adrienne Bolland (Montereau-sur-le-Jard)
Adrienne Bolland (Paris)
Aérodrome (Lognes)
Aérodrome de Villaroche (Montereau-sur-le-Jard) (Limoges-Fourches) (Réau)
Aérodrome Morane / le Mail (Meudon)
Aéroport CDG - Terminal 1 (Mauregard)
Aéroport CDG - Terminal 2 (Route de Service) (Tremblay-en-France)
Aéroport CDG - Terminal 2 (TGV) (Le Mesnil-Amelot) (Tremblay-en-France)
Aéroport CDG - Terminal 2A-2C (Tremblay-en-France)
Aéroport CDG - Terminal 2B-2D (Tremblay-en-France)
Aéroport CDG - Terminal 2E-2F (Le Mesnil-Amelot)
Aéroport CDG - Terminal 2G (Mitry-Mory)
Aéroport CDG - Terminal Pw (Résa Parking Eco) (Le Mesnil-Amelot)
Aéroport CDG 1 (Terminal 3) (Tremblay-en-France)
Aéroport d'Orly (Terminal 4) (Paray-Vieille-Poste)
Aéroport d'Orly (Terminaux 1-2-3) (Paray-Vieille-Poste)
Aéroport Paris Beauvais (Tillé)
Aérospatiale (Les Mureaux)
Aéroville - Belle Borne (Tremblay-en-France)
Aftral - Chep (Le Tremblay-sur-Mauldre)
Agen (Chevilly-Larue)
Agora (Évry-Courcouronnes)
Agouries (La Ferté-sous-Jouarre)
Agrippa d'Aubigné (Vernouillet)
Aguado (Évry-Courcouronnes)
Aimé Césaire (Aubervilliers)
Aimé Fluttaz (Courtry)
Aimée Lepercq (Montigny-sur-Loing)
Aimée Matterraz (Fontenay-sous-Bois)
Air et Soleil (Saint-Rémy-lès-Chevreuse)
Airapolis (Roissy-en-France)
Alain / Verdun (Le Pecq)
Albatros (Chamigny)
Albert 1er (Bezons)
Albert 1er - Rueil-Ville (Rueil-Malmaison)
Albert Alline (Le Plessis-Bouchard)
Albert Berthelot (Champs-sur-Marne)
Albert Camus (Trappes)
Albert Camus (Brunoy)
Albert Chardavoine (Dugny)
Albert Dammouse (Sèvres)
Albert David (Drancy)
Albert David (Vaujours)
Albert de Mun (Paris)
Albert Dru (Sucy-en-Brie)
Albert Einstein (Saint-Fargeau-Ponthierry)
Albert Galle (Fontenay-en-Parisis)
Albert Garry (Limeil-Brévannes)
Albert Joly (Versailles)
Albert Marquet (Paris)
Albert Moreau (Melun)
Albert Perdreaux (Viroflay) (Vélizy-Villacoublay)
Albert Petit (Bagneux)
Albert Roper / Montjean (Fresnes)
Albert Sarraut (Igny)
Albert Sarraut / Sembat (Athis-Mons)
Albert Thomas (Les Mureaux)
Albert Thomas (Les Pavillons-sous-Bois)
Alcide d'Orbigny (Pierrefitte-sur-Seine)
Alembert (Montévrain)
Alésia (Paris)
Alésia - Didot (Paris)
Alésia - les Plantes (Paris)
Alésia - René Coty (Paris)
Alexander Fleming / Kennedy - Renouillères (Neuilly-Plaisance)
Alexandra David-Néel (Paris)
Alexandre 1er (Versailles)
Alexandre 1er (Neuilly-Plaisance)
Alexandre Bertrand (Saint-Germain-en-Laye) (Le Pecq)
Alexandre Dumas (Herblay-sur-Seine)
Alexandre Dumas (Villeneuve-Saint-Georges)
Alexandre Dumas (Paris)
Alexandre Dumas (Romainville)
Alexandre Dumas / les Écondeaux (Deuil-la-Barre) (Épinay-sur-Seine)
Alexandre Milard (Noiseau)
Alexandre Ribot (Sannois)
Alexis Durand / Arbre Sec / Bibliothèque (Fontainebleau)
Alexis Fourcault (Versailles)
Alexis Maneyrol (Chaville)
Alfred Capus (Paris)
Alfred de Vigny (Gretz-Armainvilliers)
Alfred Dreyfus (Saint-Cyr-l'École)
Alfred Gros (Vigneux-sur-Seine)
Alfred Lasson (Mézy-sur-Seine)
Alibert (Paris)
Aligre (Le Pecq)
Alix (Aulnay-sous-Bois)
Alizés (Cesson)
Allainville aux Bois (Allainville)
Allary (Limeil-Brévannes)
Allasseur (Montereau-Fault-Yonne)
Allée Clémenceau / Nowy Targ (Évry-Courcouronnes)
Allée d'Aise (Limetz-Villez)
Allée de l'Espérance (Paris)
Allée de l'Essonne (Corbeil-Essonnes)
Allée de l'Orge (Sainte-Geneviève-des-Bois)
Allée de la Briade (Émerainville)
Allée de la Gare (Le Vésinet)
Allée de la Garonne (Élancourt)
Allée de la Source (Marly-la-Ville) (Fosses)
Allée de la Tour-Rendez-Vous (Villemomble) (Les Pavillons-sous-Bois)
Allée de Pinceloup (Épône)
Allée des Bois (Aubergenville)
Allée des Bois / Avenue Janine (Herblay-sur-Seine)
Allée des Bosquets (Le Raincy)
Allée des Champs (Orgerus)
Allée des Clairières (Verneuil-sur-Seine)
Allée des Epines (Marly-le-Roi)
Allée des Machines (Croissy-sur-Seine) (Le Vésinet)
Allée des Moulineaux / Stade Île Saint-Germain (Issy-les-Moulineaux)
Allée des Sources (Cormeilles-en-Parisis)
Allée des Sports (Verneuil-sur-Seine)
Allée des Yvelines (Trappes)
Allée du Bois (Puiseux-en-France)
Allée du Château (Thorigny-sur-Marne)
Allée du Côteau (Saint-Rémy-lès-Chevreuse)
Allée du Côteau (Villennes-sur-Seine)
Allée du Gué (Orgerus)
Allée du Jura (Sevran)
Allée du Plateau (Fresnes)
Allée du sous-Bois (Éragny)
Allée du Tillet (Bailly)
Allée Marie (Neuilly-Plaisance)
Allée Noire / Cimetière (Viroflay) (Vélizy-Villacoublay)
Allée Royale (Saint-Cyr-l'École)
Allée Verte (Villecresnes)
Allées du Roy (Le Chesnay-Rocquencourt)
Allemane - Boileau (Savigny-sur-Orge)
Allende (Conflans-Sainte-Honorine)
Allende - Reine Blanche / Bout du Rang - Picasso (Gentilly)
Alleray - la Quintinie / Médiathèque Yourcenar (Paris)
Alleray / Paul Barruel (Paris)
Alliance (Soisy-sous-Montmorency) (Eaubonne)
Alliance Bussys (Saint-Gratien)
Alliés - Berteaux / Palaiseau Ville (Palaiseau)
Alliés Galliéni (Coulommiers)
Alligator (Méricourt)
Allouettes (Puiseux-en-France)
Alma (Asnières-sur-Seine)
Alma (Le Perreux-sur-Marne)
Alma - Baudin (Courbevoie)
Alma - Marceau (Paris)
Alma / Raspail - Pont de Bonneuil (Saint-Maur-des-Fossés)
Alouette (Rambouillet)
Alouetterie (Forges-les-Bains)
Alouettes (Eaubonne)
Alouettes (Paris)
Alouettes (Thiais)
Alouettes (Herblay-sur-Seine)
Alouettes / Marguerite (Argenteuil)
Alpa (Limay) (Porcheville)
Alpha Park (Les Clayes-sous-Bois)
Alphand (Paris)
Alphand (Saint-Mandé)
Alphonse Allais (Sartrouville)
Alsace (Cormeilles-en-Parisis)
Alsace (Courbevoie)
Alsace (Levallois-Perret)
Alsace (Vaujours)
Alsace - Lorraine (Chelles)
Alsace - Lorraine (Rosny-sous-Bois)
Alsace - Lorraine (Noisy-le-Sec)
Alsace Bretagne (Pontoise)
Alsace Lorraine (Lagny-sur-Marne)
Alsace-Lorraine (Boulogne-Billancourt)
Altrincham (Le Blanc-Mesnil)
Altrincham - Lénine (Le Blanc-Mesnil)
Ambassadeurs (Herblay-sur-Seine)
Amblaincourt (Hermeray)
Amblainvilliers (Massy) (Verrières-le-Buisson)
Amboile Centre / Centre Commercial du Moulin (Ormesson-sur-Marne) (Chennevières-sur-Marne)
Ambroise Croizat (Corbeil-Essonnes)
Ambroise Croizat (Palaiseau)
Ambroise Croizat (Argenteuil)
Ambroise Croizat (Croissy-Beaubourg)
Ambroise Croizat (Villejuif)
Ambroise Croizat (Saint-Denis)
Ambroise Jacquin (Fontenay-en-Parisis)
Ambroise Paré (Houilles)
Ambroise Paré (Brie-Comte-Robert)
Ambroise Paré / Étienne Dolet (Bondy) (Bobigny)
Amédée Gordini (Viry-Châtillon)
Amélie (Villeneuve-Saint-Georges)
Amiral Courbet (Bois-Colombes)
Amiral Mouchez - Charbonnel (Paris)
Ampère (Gonesse)
Ampère (Limay)
Ampère (Pontoise)
Ampère (Champs-sur-Marne)
Ampère (Lagny-sur-Marne)
Ampère (Saint-Denis)
Ampère (Montfermeil)
Ampère (Villeneuve-la-Garenne)
Ampère - Chartrel (Goussainville)
Ampère - Curie (Saclay)
Ampère Sud (Massy)
Amponville (Amponville)
Anatole France (Combs-la-Ville)
Anatole France (Jouy-en-Josas)
Anatole France (Beauchamp)
Anatole France (Villeparisis)
Anatole France (Châtenay-Malabry)
Anatole France (Levallois-Perret)
Anatole France - Blanqui / Franklin - Sablière (Bondy) (Villemomble)
Anatole France - Paul Vaillant-Couturier (Levallois-Perret)
Anatole France - Pierre Brossolette (Saint-Maur-des-Fossés)
Anatole France / Jean Charcot (Aulnay-sous-Bois)
Anatole Lucas (Argenteuil)
Anatole Sigonneau - Centre d'Affaires (Le Blanc-Mesnil)
Ancel de Garlande (Roissy-en-Brie)
Ancien Calvaire (May-en-Multien)
Ancien Cimetière (Livry-Gargan)
Ancienne École de Breteuil (Villennes-sur-Seine)
Ancienne Gare (Plessis-Saint-Benoist)
Ancienne Gare (Chaumes-en-Brie)
Ancienne Gare / Bierville (Saclas) (Saint-Cyr-la-Rivière)
Ancienne Gare Militaire (Palaiseau)
Ancienne Mairie (Égly)
Ancienne Mairie (Carrières-sous-Poissy)
Ancienne Mairie (Boulogne-Billancourt)
Ancienne Mairie (Le Blanc-Mesnil)
Ancienne Mairie / Jaurès (Le Port-Marly)
Ancienne Poste (Valenton)
Anciennes Cristalleries (Choisy-le-Roi)
Andes - Cap-Horn (Les Ulis)
André Breton / Guy Mollet (Sevran)
André Carrez / Dépôt Mitry Mory (Mitry-Mory)
André Chénier / Robespierre (Issy-les-Moulineaux)
André Citroën (Aulnay-sous-Bois)
André Citroën (Vélizy-Villacoublay)
André Citroën - Centre de Production (Aulnay-sous-Bois)
André Citroën Visiteurs (Aulnay-sous-Bois)
André Derain (Chambourcy)
André Karman (Aubervilliers)
André Laurent / Gambetta (Fontenay-sous-Bois)
André le Nôtre (Lagny-sur-Marne)
André Malraux (Montgeron)
André Malraux (Élancourt)
André Malraux (Montigny-le-Bretonneux)
André Malraux / Arago (Antony)
André Malraux / Lavoisier (Melun)
André Morizet / Silly (Boulogne-Billancourt)
André Ohresser (Champigny-sur-Marne)
André Pardoux (Vigneux-sur-Seine)
André Salel (Fontenay-aux-Roses)
André Schock (Meudon)
André Sigonney (Drancy)
André Simon (Bruyères-le-Châtel)
André Tessier (Fontenay-sous-Bois)
Andrei Sakharov (Bondy)
Andrésy (Andrésy)
Andrésy (Andrésy)
Angélique Compoint - Porte de Montmartre (Paris)
Angélus - Fabien (Le Blanc-Mesnil)
Angennes (Rambouillet)
Angerville (Angerville)
Anizan Cavillon - Hôtel de Ville (Le Bourget)
Anjou (Vert-Saint-Denis)
Anjou (Bezons)
Anjou (Magnanville)
Anjou (La Queue-en-Brie)
Anjou - Chauveau Lagarde (Paris)
Anjou / Parc Chenonceaux (Meaux)
Anna de Noailles (Paris)
Anne Frank (Antony)
Anne Frank / Collège Victor Schoelcher (Torcy)
Anne Frank / Marceau (Ozoir-la-Ferrière)
Annie Fratellini / Saint-Exupéry (Vernouillet)
Anny Flore (Paris)
Anouilh (Ozoir-la-Ferrière)
Anquetil (Nogent-sur-Marne)
Ansicourt (Montreuil-sur-Epte)
Antenne (Ozoir-la-Ferrière)
Antin (Arnouville)
Antoine Balard (Saint-Ouen-l'Aumône)
Antoine Baron (Sucy-en-Brie)
Antoine Bourdelle (Bussy-Saint-Georges)
Antoine Demusois (Garges-lès-Gonesse)
Antoine Richard / Claude Debussy / Jules Massenet (Versailles)
Antonin Georges Belin (Argenteuil)
Antony (Antony)
Antonypôle (Antony)
Anvers (Paris)
Apollinaire (Carrières-sous-Poissy)
Apollinaire / Jacques Decour (Sevran)
Apremont le Clos (Perdreauville)
Aqualude (Mantes-la-Jolie)
Aqueduc (Chevannes)
Aqueduc / Village (Louveciennes)
Aquitaine (Saint-Ouen-l'Aumône)
Arago (Saint-Maur-des-Fossés)
Arago (Montfermeil)
Arago - Jean Jaurès (Puteaux)
Arago - Saint-Jacques (Paris)
Arago - Santé (Paris)
Arboretum (Montfermeil)
Arboretum (Châtenay-Malabry)
Arbouville (Gazeran) (Rambouillet)
Arcades (Buc)
Arcades (Parmain)
Archemont (Saint-Gervais)
Archevêché (Charenton-le-Pont)
Archives (Dammarie-les-Lys)
Archives - Haudriettes (Paris)
Archives - Rambuteau (Paris)
Archives Départementales (Bobigny)
Arcueil - Cachan (Arcueil) (Cachan)
Arcy (Chaumes-en-Brie)
Ardèche (Vernon)
Ardenay (Saint-Martin-de-Bréthencourt)
Ardillières (Forges-les-Bains)
Aren'Ice (Cergy)
Arenas de San Pedro (Vert-Saint-Denis)
Arepa (L'Haÿ-les-Roses)
Argenteuil (Argenteuil)
Argentine (Paris)
Argonne - Bois de Groslay (Drancy)
Argonne / Rond-Point du Piple (Sucy-en-Brie)
Aristide Briand (Paray-Vieille-Poste) (Athis-Mons)
Aristide Briand (Cormeilles-en-Parisis)
Aristide Briand (Limay)
Aristide Briand (Bourg-la-Reine)
Aristide Briand (Leuville-sur-Orge)
Aristide Briand (Sainte-Geneviève-des-Bois) (Saint-Michel-sur-Orge)
Aristide Briand (Bransles)
Aristide Briand (Orsay)
Aristide Briand (Montesson)
Aristide Briand (Argenteuil)
Aristide Briand (La Frette-sur-Seine)
Aristide Briand (Conflans-Sainte-Honorine)
Aristide Briand (Villeparisis)
Aristide Briand (Cachan)
Aristide Briand (Champigny-sur-Marne)
Aristide Briand (Drancy)
Aristide Briand - Champagne (Savigny-sur-Orge)
Aristide Briand - Général de Gaulle / Beauséjour (Villiers-sur-Marne)
Aristide Briand - Général Durand (Gonesse)
Aristide Briand - le Plant (Champigny-sur-Marne)
Aristide Briand - Louis Armand / Paul Doumer (Neuilly-sur-Marne)
Aristide Briand / Cerisiers (Mandres-les-Roses)
Aristide Briand / Lucien Cézard (Fontainebleau)
Aristide Briand / Mairie / Marjolin / Rouquier - Rivay (Levallois-Perret)
Aristide Briand / Ozoir-la-Ferrière (Ozoir-la-Ferrière)
Arletty (Bois-d'Arcy)
Armainvilliers (Ozoir-la-Ferrière)
Armainvilliers (Lésigny)
Armand Carrel (Montreuil)
Armand Carrel - Mairie du 19ème (Paris)
Armand Esders (Le Blanc-Mesnil)
Armand Guillebaud (Antony)
Armières (Bailly-Romainvilliers)
Armorique (Maurepas)
Armorique (Pasteur/Musée Postal) (Paris)
Arnaud Massy (Bondoufle)
Arpajon (Arpajon)
Arpajonnais (Linas)
Arpenty Place (Bruyères-le-Châtel)
Arquebuse / Poste (Meulan-en-Yvelines)
Arras (Nanterre)
Arrêt de Cars (Notre-Dame-de-la-Mer) (La Villeneuve-en-Chevrie)
Arrêt des Cars (Noisy-Rudignon)
Arromanches (Saint-Maur-des-Fossés)
Arsenal / Marine (Houilles)
Art de Vivre (Orgeval)
Art-de-Vivre (Éragny)
Arthelon (Meudon)
Arthur Boucher (Dampmart)
Arthur Ranc (Le Plessis-Robinson)
Artimont D915 (Frémécourt)
Artisans (Chessy) (Chalifert)
Artois (Versailles)
Artois (Saint-Gratien)
Artois (Saint-Ouen-l'Aumône)
Artois / Cornouailles / Bouvin (Meaux)
Arts (Montfermeil)
Arts (Aulnay-sous-Bois)
Arts et Métiers (Paris)
Arts Martiaux (Étiolles)
Arvigny (Moissy-Cramayel)
Arzillières (Claye-Souilly)
Asnières - 18 Juin 1940 (Asnières-sur-Seine)
Asnières - Bords de Seine / Stade Dominique Rocheteau (Asnières-sur-Seine)
Asnières - Gennevilliers les Courtilles (Gennevilliers) (Asnières-sur-Seine)
Asnières - Quatre Routes (Asnières-sur-Seine) (Bois-Colombes)
Asnières-sur-Seine (Asnières-sur-Seine)
ASPTT (Le Perray-en-Yvelines)
Assemblée Nationale (Paris)
Assomption - Radio France (Paris)
Ateliers Municipaux (Provins)
Ateliers RATP / Louis Thébault (Sucy-en-Brie)
Athénée les Vignes (Montgeron)
Athènes (Moissy-Cramayel)
Athis-Mons (Athis-Mons)
Atlantique 1 (Les Ulis)
Atlantique 2 (Les Ulis)
Atlas (Paris)
Atrium (Chaville)
Attilly (Férolles-Attilly)
Attripes (Créteil)
Aubépine (Lisses)
Aubépine (Cesson)
Aubépine (Savigny-le-Temple)
Aubépine (Antony)
Aubépines (Gonesse)
Aubépines (Freneuse)
Auber (Paris)
Auberge (Bréau)
Auberge (Morainvilliers)
Auberge de la Jeunesse (Choisy-le-Roi)
Auberge Sans Nom / Rond-Point Gendarmerie (Orgeval)
Aubergenville Élisabethville (Aubergenville)
Aubert (Saint-Mandé) (Vincennes)
Aubervilliers-Pantin Quatre Chemins (Aubervilliers) (Pantin)
Aubigny Mairie (Montereau-sur-le-Jard)
Aubin (Itteville)
Aubray (Mérobert)
Audemars (Buc)
Audigeois (Vitry-sur-Seine)
Audra (Colombes)
Audran (Le Blanc-Mesnil)
Auffreville (Auffreville-Brasseuil)
Augier (Croissy-sur-Seine)
Augusta Antony RER (Antony)
Auguste Blanqui (Vauréal)
Auguste Blanqui (Drancy)
Auguste Brun (Limeil-Brévannes)
Auguste Brunot (Le Chesnay-Rocquencourt)
Auguste Comte (Paris)
Auguste Delaune (Villejuif)
Auguste Delaune (Bobigny)
Auguste Delaune - Stade Nautique (Villejuif)
Auguste Métivier (Paris)
Auguste Mounié - Division Leclerc (Antony)
Auguste Perret (Cimetière Parisien) (Chevilly-Larue) (Thiais)
Auguste Plat - Station Esso (Ris-Orangis)
Auguste Polissard (Bondy)
Auguste Renoir / la Brise / Chemin de Roissy (Aulnay-sous-Bois)
Augustin Claude (Fontenay-aux-Roses)
Augustin Dumont / Eugénie Labolle (Malakoff) (Montrouge)
Augustin Fresnel (Sainte-Geneviève-des-Bois)
Aulnay Mallo (Verneuil-sur-Seine)
Aulnay-sous-Bois (Aulnay-sous-Bois)
Aulnes (Saint-Denis) (Stains)
Aulnette (Vulaines-sur-Seine)
Aulnoy (Chelles)
Aulnoye (Coupvray)
Auneau (Auneau-Bleury-Saint-Symphorien) (Roinville)
Aunettes LEP / Rue de Strasbourg (Ris-Orangis)
Aureau (Lagny-sur-Marne)
Aureines (Buchelay)
Aurore (Saint-Ouen-l'Aumône)
Austerlitz (Chelles)
Australie (Massy)
Auteuil (Marcoussis)
Autheil (Beautheil-Saints)
Autheuil (Presles-en-Brie)
Automobiles (Morigny-Champigny)
Auvers (Noisy-sur-École)
Auvers-sur-Oise (Auvers-sur-Oise)
Auvert (Dammarie-les-Lys)
Avant-Seine (Meudon)
Avara - Gymnase Vallée aux Renards (Fresnes) (L'Haÿ-les-Roses)
Avelines - Daunières (Les Ulis)
Avenue (Prunay-en-Yvelines)
Avenue Ardouin - Saint-Pierre / Jean Kiffer (Le Plessis-Trévise)
Avenue Bertrand (Le Plessis-Trévise)
Avenue Bocquet / Paillard (Le Thillay) (Goussainville)
Avenue Carlier (Enghien-les-Bains)
Avenue Carnot (Saint-Pierre-lès-Nemours)
Avenue d'Epône (Épône)
Avenue de Bobigny (Noisy-le-Sec)
Avenue de Bonneuil (Saint-Maur-des-Fossés)
Avenue de Bonneuil (Saint-Maur-des-Fossés)
Avenue de Bures (Orsay)
Avenue de Champabon (Donnemarie-Dontilly)
Avenue de Chavoye (Mareil-sur-Mauldre)
Avenue de Choisy (Bonneuil-sur-Marne)
Avenue de Corbeil (Melun)
Avenue de Dampierre (Le Mesnil-Saint-Denis)
Avenue de Fontainebleau (Saint-Fargeau-Ponthierry)
Avenue de Fontainebleau (Moret-Loing-et-Orvanne)
Avenue de France (Paris)
Avenue de Gaulle (Chartrettes)
Avenue de Gaulle (Plaisir)
Avenue de Gaumont (Villiers-sur-Marne)
Avenue de Gravelle (Charenton-le-Pont) (Saint-Maurice)
Avenue de l'Embellie (Cergy)
Avenue de l'Essonne (Ris-Orangis)
Avenue de l'Est / les Larris (Pontoise)
Avenue de l'Europe (1 et 2) (Bussy-Saint-Georges)
Avenue de l'Europe - Centre Commercial (Massy)
Avenue de l'Ouest (Tremblay-en-France)
Avenue de l'Ouest (Neuilly-Plaisance)
Avenue de la Brie (Mareuil-lès-Meaux)
Avenue de la Chesnaie (Herblay-sur-Seine)
Avenue de la Gare (Saint-Mard)
Avenue de la Gare (Mézières-sur-Seine)
Avenue de la Gare (Louvres)
Avenue de la Libération (Herblay-sur-Seine) (Pierrelaye)
Avenue de la Maladrerie / Ronsard (Poissy)
Avenue de la Mare (Saint-Ouen-l'Aumône)
Avenue de la Marne (Meaux)
Avenue de la Marne - Commandant Louis Bouchet (Épinay-sur-Seine)
Avenue de la Paix (Issy-les-Moulineaux)
Avenue de la Plaine / Paul Langevin (Aulnay-sous-Bois)
Avenue de la Pyramide (Voisins-le-Bretonneux)
Avenue de la Pyramide / Parc des Reflets (Tremblay-en-France) (Roissy-en-France)
Avenue de la Sygrie (Meudon) (Vélizy-Villacoublay)
Avenue de la Voulzie (Provins)
Avenue de Lombart / Fontenay / Gambetta (Sceaux) (Fontenay-aux-Roses)
Avenue de Longchamp (Saint-Cloud)
Avenue de Lyon (Nemours)
Avenue de Maurepas (Coignières)
Avenue de Meaux (Melun)
Avenue de Meaux (Poincy)
Avenue de Metz (Bobigny) (Romainville)
Avenue de Noailles (Le Mesnil-Saint-Denis)
Avenue de Paris (Dourdan)
Avenue de Paris (Nointel)
Avenue de Pontoise / Rue du Stade (Poissy)
Avenue de Rebais / Collège Jean Campin (La Ferté-Gaucher)
Avenue de Rigny (Bry-sur-Marne)
Avenue de Rosny (Neuilly-Plaisance)
Avenue de Rosny - Pont de Bondy (Noisy-le-Sec) (Bondy)
Avenue de Saint-Mandé / Docteur Netter (Paris)
Avenue de Savigny / Pierre Curie (Sevran)
Avenue de Sénart (Montgeron)
Avenue de Sens (Moret-Loing-et-Orvanne)
Avenue de Stalingrad (Stains)
Avenue de Suresnes / République - Val d'Or (Saint-Cloud) (Suresnes)
Avenue de Triel (Vernouillet)
Avenue des Arpents (Osny)
Avenue des Chênes (L'Étang-la-Ville)
Avenue des Cygnes (Mantes-la-Jolie)
Avenue des Érables (Villiers-le-Bel)
Avenue des États-Unis (La Ferté-Gaucher)
Avenue des Fresnes (Gretz-Armainvilliers)
Avenue des Fruitiers (Saint-Denis)
